tier,tier_label,ARTG_ID,product_name,sponsor,zinc_percent,n_uv_filters,uv_filters,actives_with_qty,spf_label,mineral_only,pdf_collected,artg_page,pdf_url
6,chemical-only,406153,Banana Boat Ultra Light Face Fluid Sunscreen Lotion SPF 50+,Edgewell Personal Care Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate,octyl salicylate 50.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; octocrylene 80.0mg/g; bemotrizinol 10.0mg/g; ethylhexyl triazone 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/406153,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=406153&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,526739,Banana Boat Ultra Light Face Fluid Sunscreen Lotion SPF 50+,Edgewell Personal Care Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate,bemotrizinol 10.0mg/g; butyl methoxydibenzoylmethane 50.0mg/g; ethylhexyl triazone 40.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 20.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/526739,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=526739&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,387334,Banana Boat Ultra Sunscreen Lotion SPF50+,Edgewell Personal Care Australia Pty Ltd,,6,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,octocrylene 60.0mg/g; homosalate 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g; ethylhexyl triazone 13.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/387334,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387334&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,351121,Banana Boat Ultra Very High Protection Clear Sunscreen Spray SPF 50+,Edgewell Personal Care Australia Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 21.0mg/g; octocrylene 49.0mg/g; octyl salicylate 31.5mg/g; homosalate 63.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/351121,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=351121&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,455328,Barefoot Labs Whip Screen Sunscreen Mousse SPF50 Bubblegum,Barefoot Labs Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene,homosalate 90.0mg/g; octocrylene 54.0mg/g; butyl methoxydibenzoylmethane 40.5mg/g; ethylhexyl triazone 36.0mg/g; bemotrizinol 18.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/455328,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=455328&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,455327,Barefoot Labs Whip Screen Sunscreen Mousse SPF50 Watermelon,Barefoot Labs Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene,homosalate 90.0mg/g; octocrylene 54.0mg/g; butyl methoxydibenzoylmethane 40.5mg/g; ethylhexyl triazone 36.0mg/g; bemotrizinol 18.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/455327,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=455327&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,484925,Barefoot Labs WhipScreen Sunscreen Mousse SPF50 ANTI-SCENT,Barefoot Labs Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene; octyl salicylate,octocrylene 54.0mg/g; butyl methoxydibenzoylmethane 45.0mg/g; octyl salicylate 45.0mg/g; ethylhexyl triazone 36.0mg/g; bemotrizinol 27.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/484925,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=484925&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,484926,Barefoot Labs WhipScreen Sunscreen Mousse SPF50 GLAZED DONUT,Barefoot Labs Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; octocrylene; octyl salicylate,octocrylene 54.0mg/g; butyl methoxydibenzoylmethane 45.0mg/g; octyl salicylate 45.0mg/g; ethylhexyl triazone 36.0mg/g; bemotrizinol 27.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/484926,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=484926&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,522293,Biore UV Aqua Rich Glow Effect Moisturiser Broad Spectrum SPF 50 Sunscreen,Kao Australia Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octocrylene 50.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/522293,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=522293&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,521887,Biore UV Aqua Rich Lightweight Moisturiser Broad Spectrum SPF 50 Sunscreen,Kao Australia Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; homosalate 100.0mg/g; octyl salicylate 50.0mg/g; octocrylene 50.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/521887,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=521887&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,381102,Black and Gold Value Every Day SPF50+ Sunscreen,Ross Laboratories Aust Pty Ltd,,3,butyl methoxydibenzoylmethane; homosalate; octocrylene,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g; homosalate 60.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/381102,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=381102&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,520826,Bondi Sands Daily Moisturising Face SPF50+ Sunscreen Lotion (Formulation Update),Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/520826,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=520826&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,386952,Bondi Sands Face SPF50+ Mattifying Universal Tint Sunscreen Lotion,Bondi Sands Pty Ltd,,5,butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene; octyl salicylate,octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g; ethylhexyl triazone 10.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/386952,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=386952&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,339407,Bondi Sands Hydra UV Protect SPF 50+ Finger Pump Spray Sunscreen,Bondi Sands Pty Ltd,,5,butyl methoxydibenzoylmethane; homosalate; methylene bis-benzotriazolyl tetramethylbutylphenol; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 35.0mg/g; octocrylene 50.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g; methylene bis-benzotriazolyl tetramethylbutylphenol 15.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/339407,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=339407&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,378691,Bondi Sands Hydra UV Protect SPF70 Sunscreen Lotion,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 100.0mg/g; octyl salicylate 50.0mg/g; homosalate 150.0mg/g,70,False,False,https://www.tga.gov.au/resources/artg/378691,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=378691&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,378692,Bondi Sands Hydra UV Protect SPF70 Sunscreen Spray,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 100.0mg/g; octyl salicylate 50.0mg/g; homosalate 150.0mg/g,70,False,False,https://www.tga.gov.au/resources/artg/378692,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=378692&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,392053,Bondi Sands SPF 50+ Fragrance Free Sunscreen Lotion Pump,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/392053,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=392053&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,308869,Bondi Sands SPF30 Aloe Vera Sunscreen Spray,Bondi Sands Pty Ltd,,5,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate; oxybenzone,butyl methoxydibenzoylmethane 40.0mg/g; oxybenzone 40.0mg/g; octocrylene 20.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/308869,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=308869&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,381190,Bondi Sands SPF30 Sunscreen,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/381190,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=381190&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,347658,Bondi Sands SPF30 Sunscreen Lotion,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,30,False,False,https://www.tga.gov.au/resources/artg/347658,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=347658&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,337128,Bondi Sands SPF50+ Aerosol Mist Spray Fragrance Free Sunscreen,Bondi Sands Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 30.0mg/g; octyl salicylate 30.0mg/g; homosalate 60.0mg/g; bemotrizinol 900.0microgram/g,50,False,False,https://www.tga.gov.au/resources/artg/337128,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=337128&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,337127,Bondi Sands SPF50+ Aerosol Mist Spray Sunscreen,Bondi Sands Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 30.0mg/g; octyl salicylate 30.0mg/g; homosalate 60.0mg/g; bemotrizinol 900.0microgram/g,50,False,False,https://www.tga.gov.au/resources/artg/337127,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=337127&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,366786,Bondi Sands SPF50+ Coconut Beach Sunscreen Lotion Value Pump Pack,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 40.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/366786,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=366786&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,520825,Bondi Sands SPF50+ Fragrance Free Sunscreen Lotion (Formulation Update),Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/520825,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=520825&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,364511,Bondi Sands Sport SPF 50+ Sunscreen Spray (non aerosol),Bondi Sands Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 50.0mg/g; octocrylene 50.0mg/g; octyl salicylate 50.0mg/g; homosalate 100.0mg/g; bemotrizinol 1.5mg/g,50,False,False,https://www.tga.gov.au/resources/artg/364511,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=364511&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,334958,Bondi Sands Sport SPF50+ Sunscreen Spray,Bondi Sands Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 60.0mg/g; octyl salicylate 30.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 30.0mg/g; bemotrizinol 900.0microgram/g,50,False,False,https://www.tga.gov.au/resources/artg/334958,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=334958&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,423951,Brady Superblock SPF50+ Sunscreen Lotion,Concept Laboratories Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octocrylene 80.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 40.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/423951,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=423951&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,411390,Broad Spectrum UVA & UVB Protection SPF 50+ Fragrance Free Sunscreen Mist,Bondi Sands Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,octyl salicylate 35.0mg/g; homosalate 105.0mg/g; octocrylene 42.0mg/g; butyl methoxydibenzoylmethane 35.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/411390,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=411390&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,515354,By The Sea Salted Caramel Whipped SPF50 Sunscreen,Sundae Body Pty Ltd,,5,bemotrizinol; butyl methoxydibenzoylmethane; ethylhexyl triazone; homosalate; octocrylene,bemotrizinol 18.0mg/g; octocrylene 54.0mg/g; ethylhexyl triazone 36.0mg/g; butyl methoxydibenzoylmethane 40.5mg/g; homosalate 90.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/515354,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=515354&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,50582,CANCER SOCIETY VERY HIGH PROTECTION SPF15+        SUNSCREEN stick tube,John Thatcher & Associates Pty Ltd,,2,butyl methoxydibenzoylmethane; octyl methoxycinnamate,octyl methoxycinnamate 80.0mg/g; butyl methoxydibenzoylmethane 20.0mg/g,15,False,False,https://www.tga.gov.au/resources/artg/50582,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=50582&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,207979,CANCER_COUNCIL ACTIVE DRY TOUCH SUNSCREEN SPF50+ LOTION,Vitality Brands Worldwide Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 15.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/207979,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=207979&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,299872,CANCER_COUNCIL REPEL SUNSCREEN PLUS INSECT REPELLENT LOTION SPF50+,Vitality Brands Worldwide Pty Ltd,,4,4-methylbenzylidene camphor; bemotrizinol; butyl methoxydibenzoylmethane; octocrylene,butyl methoxydibenzoylmethane 50.0mg/g; 4-methylbenzylidene camphor 40.0mg/g; octocrylene 20.0mg/g; bemotrizinol 10.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/299872,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=299872&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,274199,CANCER_COUNCIL WATERSPORT SUNSCREEN SPF50+,Vitality Brands Worldwide Pty Ltd,,5,4-methylbenzylidene camphor; butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,butyl methoxydibenzoylmethane 30.0mg/g; 4-methylbenzylidene camphor 25.0mg/g; octocrylene 60.0mg/g; octyl salicylate 50.0mg/g; homosalate 80.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/274199,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=274199&agid=(PrintDetailsPublic)&actionid=1
6,chemical-only,301490,CCA Moisturising Sunscreen SPF50+,Vitality Brands Worldwide Pty Ltd,,4,butyl methoxydibenzoylmethane; homosalate; octocrylene; octyl salicylate,homosalate 100.0mg/g; octyl salicylate 50.0mg/g; butyl methoxydibenzoylmethane 30.0mg/g; octocrylene 80.0mg/g,50,False,False,https://www.tga.gov.au/resources/artg/301490,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=301490&agid=(PrintDetailsPublic)&actionid=1
